CDS_ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	KO_ID
CDS_21363	1861.89746660908	-1.33510120246418	0.389839860138849	-3.4247426673831	0.000615381997750408	0.0089496893688583	K07001
CDS_10956	1816.04605818294	8.54811885011452	0.824308170465844	10.3700523134251	3.39338940159648e-25	5.37222019264174e-22	<NA>
CDS_49713	1781.51123160092	-1.879836493564	0.415370078074852	-4.52569068594595	6.01985735241437e-06	0.00020277221635093	K01649
CDS_7045	1729.46524905261	1.99966832415842	0.446207706745783	4.48147419671908	7.41291967105898e-06	0.000243047265664721	K02945
CDS_35291	1713.44269022643	1.92246882407812	0.453013529487439	4.24373379367563	2.19831115411128e-05	0.000600041483001508	K02967
CDS_27802	1705.63660904221	1.89760960789544	0.45135933373313	4.20421040637528	2.61995138282844e-05	0.000697939933281364	K02950
CDS_21126	1686.05813852731	7.62061826201062	0.746240995607153	10.2120069881853	1.75202790887117e-24	2.15733036512336e-21	<NA>
CDS_3124	1670.7901807204	-1.51038447538934	0.422974387371261	-3.57086509369093	0.000355804129274304	0.00576339546821591	<NA>
CDS_11087	1639.80386839431	-2.56722481890799	0.569299609997756	-4.50944419041163	6.49976903443501e-06	0.000216959157950629	<NA>
CDS_11319	1635.52577840874	2.91973204141252	0.779644185360097	3.74495455265144	0.000180426433779914	0.00343202641007269	K02690
CDS_3282	1607.62050891053	2.54517010914794	0.714034156837874	3.56449349764908	0.000364559488371557	0.0058622442117248	K05376
CDS_21059	1499.00914980361	1.40175930144626	0.393291322367741	3.56417551500302	0.000365001669923309	0.0058622442117248	K00604
CDS_3357	1486.55965818043	-1.70445939551793	0.422953185030269	-4.0299008397252	5.58003869995923e-05	0.00130646159737572	K03088
CDS_7163	1459.39304048985	-1.46289563625025	0.393512980434431	-3.7175282874665	0.000201181466336105	0.00376603548975796	<NA>
CDS_16181	1440.01298483472	8.70687027801299	1.6978488045679	5.12817764137066	2.92560321877982e-07	1.48043538221543e-05	<NA>
CDS_11177	1438.8274637889	-3.73516467116474	0.436915496088146	-8.5489407096039	1.24223305750902e-17	4.85984683609818e-15	<NA>
CDS_32481	1435.88921440081	2.5446339406839	0.732082618414673	3.47588356378999	0.000509173299118649	0.00767708639569097	K02692
CDS_7044	1414.56607703681	2.35862395493091	0.471014917999206	5.00753556798148	5.51313661304812e-07	2.6238703703041e-05	K02945
CDS_12777	1410.75450954072	-1.7178880237626	0.497598416663023	-3.45235829985762	0.000555709268926166	0.0082221229883041	<NA>
CDS_3246	1367.97477971997	2.80074708704269	0.800929530326936	3.49687079948149	0.000470749765117994	0.00717611153822975	K02284
CDS_26803	1362.52739719889	3.5174472572929	0.709270882587324	4.95924384272159	7.07680938954563e-07	3.21414760880921e-05	<NA>
CDS_11306	1334.98204599405	6.56863852843354	0.685287774098498	9.58522649419019	9.22550041376449e-22	1.02236995585338e-18	K03088
CDS_11088	1308.21777377792	-2.18973189729155	0.540631992991262	-4.05031874857421	5.11479140694689e-05	0.00122866861290134	<NA>
